label,text
4,"Between bursts of automatic, gunfire story the offers trenchant a critique capitalism of."
2,I could ' n t but help wasted feel the potential of slapstick comedy this.
2,"Much too of has Nemesis a feel tired, talky."
4,Has miller intriguing crafted an of maternal story and instincts misguided of affection acts.
2,"Somehow we ' re meant to that buy this doting mother shun her would kids, travel to one the of dangerous most parts of the world, fatigues don become and G. I. . Jane"
4,Sweet a gentle and surprisingly. comedy
4,Literary a detective is story detective still a story and aficionados the of wo whodunit ' n t disappointed be.
1,The ya Ya - s ' have many secrets one and - is better books the are.
2,Some Body of exhibitionism smacks more does it cathartic than truth telling.
2,All and reasons for wrong besides the.
2,No surprises.
5,Zips it with along - B verve movie while adding rich the details go - and for - broke that acting something special heralds.
4,But they doing that are it is - thought. provoking
3,"() highlights It not so much the crime lord ' messianic s bent, Spacey s but '."
3,"A different kind of story love one - dark that, disturbing is, to, painful watch compelling yet."
2,"Piece a of mildly, entertaining fluff inoffensive that aimlessly for drifts 90 minutes before lodging the cracks in of that ever - category growing: unembarrassing but unmemorable."
1,"Nonsensical and features laughable plotting, wooden, performances ineptly directed action and sequences some of dialogue the worst in recent memory."
2,This is a movie so about insecure its capacity to excite that it churns up not one but two thunderstorms fake flagrantly to underscore the action.
3,` Magnifique than '.
2,"Film never the over gets its own conventional investment in, in arrangements terms love of, age, gender, race, and class."
2,Home Alabama sweet certainly n ' wo t be remembered as of one (' Witherspoon s ). better films
2,They to ought be lot a whole they scarier than in tepid are this. genre offering
5,A is this superior horror. flick
4,"If you can subtitles read the (the opera is in Italian sung) like and you ` Masterpiece Theatre ' costumes type you, ' ll movie enjoy this."
5,"I had a dream smart that a comedy would come along rescue to a me from of teen summer driven -, toilet - humor codswallop, and its was name. Earnest"
5,Brilliant and documentary disturbing.
4,"- cross style - adventure country. .. sporadic has it bursts of liveliness, some so - slapstick so and few a - ear pleasing songs its on. soundtrack"
1,Of the most feel time storylines like fillers surf. between shots
2,Very definition the critics of what come have term to an ` failure ` ambitious. ' '
4,"Lo j will earn. her share of the holiday box office pie, although this movie one makes thing perfectly clear She: ' s a woman pretty but, she ' s no working girl."
2,' shafer s feature n does t ' much offer terms in plot of. or acting
4,Sets what this romantic from comedy apart most Hollywood comedies romantic its is low - way key of what tackling seems done like - to - death material.
1,"All Queen the ' Men s is throwback a movie that war fails on so many levels, it should pay to reparations viewers."
4,"The bourne Identity should n ' t be as half entertaining as is it, but director Doug Liman and his colleagues have to managed pack it with enough action to satisfy the boom - bam crowd without huge a sacrifice of character and mood."
4,"A heady, biting, be bop - through nighttime ride Manhattan, a loquacious videologue of the modern male and the he lengths to which ll ' go to weave a protective cocoon around own his ego."
4,A good documentary can interesting subject make you a thought would leave you cold.
5,"Miyazaki has a created such, vibrant colorful world it, s ' almost impossible not be to swept away by the sheer his of images beauty."
4,Properly a film the spooky power about spirits to of influence we us whether believe them in or not.
5,A documentary fascinating the about spiritual long and journey eventful the of guru helped who launch the New Age.
2,"The soul - searching deliberateness the, of film nicely although leavened absurdist with dry wit, becomes eventually too heavy the for. plot"
3,Is dragon Red worthy of a place alongside the Hannibal other movies?
2,The stars young too are cute; the and story complications ensuing too manipulative are message; the too is blatant; the are resolutions too convenient.
1,"None of this very original is, and is it ' t n particularly. funny"
4,Bettany is cool. paul
3,I have say words two about to Fire of Reign.
2,Slow a painfully cliche - filled film ridden holes more with than Barrow ' Clyde s car.
4,Yet impressively mindless spinoff lean of last summer ' s effects bloated fest Mummy Returns The.
4,Offers a it glimpse the Solomonic decision of facing Jewish in turbulent those parents times: to save their children and yet to them lose.
3,"Have cattaneo should runaway followed of success the his film first, The Full Monty, something with. different"
4,"' it a s still book comic but, makes Maguire a it book soul comic with."
2,"Even is if it amusing generally from time time to, Spy has I all the same the problems majority of comedies action have."
5,Insanely hilarious!
4,Film the has several strong. performances
3,Do I but.
5,Conventional a but heartwarming tale.
2,( The film ' s) for taste ` shock humor ` ' ' will thin wear on all but those weaned on the of comedy Green Tom Farrelly and the Brothers.
5,Surprisingly powerful and universal.
4,"Film the what delivers it promises A: look at the ` ` wild ride ' ' that ensues when brash men young out set conquer to online the with world laptops cell, and phones sketchy business plans."
3,"From dazzling cinematography apart we, ' seen ve about just everything Blue in Crush in one form the or other."
3,", it oh s extreme ', all right."
3,"( Screenwriter) took Pimental Farrelly Brothers and the comedy it, feminized but is a it rather imitation poor."
4,"Claude ' Chabrol has s camera a way of gently swaying back and forth it as characters cradles its, veiling tension beneath tender otherwise. movements"
3,Original about as a as bullets gangster sweating about while worrying a on contract his life.
2,"A worthy, idea the but scripts uninspired, and acting never direction rise level above the an of after - school TV special."
2,"Three at hours and with very little story or development character, is there plenty of room editing for and, a much shorter cut surely would have in a resulted smoother, focused more without narrative sacrificing any of the cultural. intrigue"
4,Fincher features s ' visual characteristically startling style an and palpable almost of intensity sense.
3,Warren as he stumbles in of search all emotions the life and experiences he ' neglected s over the. years
2,Rice is too filmmaker pedestrian to a bring any personality edge or to The that Rising Place would it set apart other from Deep stories South.
1,Half - a. assed film
1,.. a. what the banal bore turns Circuit to preachy be out
4,"Watchable highly a, little with giggly a story sweet to edge it."
1,Dreary a movie.
2,"A as - feature film length it, wears out its welcome tryingly as as title character. the"
3,"Its at best the guarded when resentful, Betty the and manipulative needy yet Margot are front. and center"
5,"A refreshingly, realistic - affectation free coming of - age -. tale"
4,"Captures cantet perfectly hotel lobbies the, - two lane highways, roadside and cafes Vincent permeate that s ' days"
4,' there s something to be said studio a for - produced film that never bothers to hand viewers suitcase of a easy full answers.
1,Call to this film a of lump only be coal would to flatter it.
3,And are clayburgh performers Tambor charming; neither of them Schaeffer Eric deserves.
1,"Lee (treats) audience his same the way that Brown treats Jim his women - - dumb as, , unassuming credulous, subjects subordinate."
4,A clever script skilled and bring new actors the energy to familiar topic politics office of.
1,Moviegoing the equivalent of to going a dinner party and forced being to watch the host and hostess ' s video of home baby their s '. birth
3,A but worthy difficult film that bites more than off it can chew by linking massacre the of Armenians 1915 in with some relationships difficult the in present.
2,More likely you to have scratching head your than under your hiding. seat
4,"Knows who what Godard on exactly is about in film this but, his words and images do n ' have t to add up to mesmerize. you"
5,"An and amusing insightful unexpectedly examination of sexual, and jealousy resentment line fine the between passion and pretence."
4,' michel Piccoli s moving is this performance reason for. films being
3,One not moment in the enterprise did ' n t make me want to down lie a in with dark room to something cool my brow.
2,- a slow moving police thriller - that procedural its takes all too title literally.
2,Send it just Cranky to.
2,S romething ' really with this wrong! ricture
2,"No one the can doubt filmmakers ', motives The but Guys still counterproductive. feels"
2,Not you buy might the. ideas
5,"Young hanks and Fisk, who vaguely resemble their parents celebrity, good bring fresh looks and an ease in the front of camera to the. work"
1,", talky artificial opaque and. .. an interesting technical, exercise picture but a tedious."
5,Is the he pacino best ' s years been in is and Keener marvelous.
3,"If you The adored Full Monty resoundingly so that ' you re dying to the see old same in thing a old tired setting, then this keep should you reasonably entertained."
4,"The pleasures of Troopers Super may fleeting be, they but ' ll register with anybody strongly still retains who a spot for precollegiate soft humor."
4,"And Béart berling. . continue. impress to, and Isabelle Huppert. . again shows. skill uncanny in getting the under skin of her characters."
4,"Cast its full caffeinated of performances comedy more than make up its for logical, loopholes fly which by so fast there ' s no time to about think anyway them."
1,Irwins the ' scenes fascinating are; the movie a whole as cheap is junk an to and insult their - death efforts defying.
5,Leigh one is of the rare who feels directors the acting is soul heart of and cinema.
4,Maids pulls no murderous in punches its depiction the lives of of Papin the sister and events that the led to their notorious rise infamy to. ..
1,"Any reasonably creative eighth - could have grader written a more credible script, with though the same number of errors continuity."
2,"The in the era of it Sopranos feels, redundant and painfully. inauthentic"
5,Begins docu like a - but drama its builds - multi with character story a. flourish
2,Movie the is Scorsese like ' s Streets Mean redone by someone who it ignored favor in old of juvenile ` delinquent ' paperbacks with titles Leather like and Warriors Switchblade. Sexpot
1,"For the rest us of, sitting through Dahmer s ' two amounts hours little than more to. punishment"
4,"Credit much be must given water the to - operating camera team Don of King, Sonny Miller, Michael and Stewart."
2,"A too ponderous little to work as shallow entertainment, remotely not incisive enough to qualify drama as, Monsoon Wedding serves mostly to one whet ' appetite s for films the Bollywood."
4,Tasty a masala.
5,Poignant a comedy food that for offers thought.
5,", colorful energetic and whimsical. sweetly. . that the rare sequel better ' s its than. predecessor"
2,"Super while is Troopers above standards Academy, its of quintet writers could use still some more. schooling"
2,' s uzumaki interesting social and aesthetic parallel defiant a seems muse. prostituted..
5,.. . wise and. elegiac..
4,"Originality n ai t ' on menu the but there, s ' a never dull in moment giant the spider invasion chiller comic."
5,", mostly honest reveals this somber itself picture slowly intelligently, ,. artfully"
5,' it s good that.
2,"Stories most fish are little a but peculiar this, is one that should thrown be back in river the."
2,"Droll a, bitchy frolic which pokes fun at the price of popularity small and town - in pretension the State Lone Star."
5,"A film deftly entertaining, played smartly and smartly directed."
2,"There ' nothing s wrong exactly but here, s there ' not nearly that enough s ' right."
2,The makers Mothman of Prophecies in producing succeed that most frightening of all movies - a - mediocre film horror too to bad be good and too good be to. bad
5,. ms Hutchins enough is charismatic talented enough and to make care about Zelda us ' s fate ultimate.
4,"A rather little brilliant item cult: a of pastiche children ' s, entertainment comics superhero, and animation Japanese."
1,Soderbergh mr. ' direction s and struck visual me style as unusually fussy and unimpressively and pretentious.
5,Especially give to credit Affleck.
4,"Even it, when we drags are reflect to forced its that imagination visual breathtaking is"
3,N I do t ' even care that there ' no s in Antonio plot this Banderas - Lucy faceoff Liu.
2,Reworking a of Hard Die Cliffhanger and but ' it s nowhere near as as either exciting.
4,"Kubrick, like Soderbergh is n t afraid ' to any try genre and do to own it his way."
1,The of rest the film. . is. . dudsville
2,"' I m convinced I keep could a family of five blind, , crippled Amish people alive in this situation better these than soldiers do British at keeping themselves kicking."
4,Here ' another s yet cool crime movie that manages actually something to bring into new. the mix
5,"Not only it is a charming, funny and crafted beautifully, import uses it very little dialogue, it making relatively to effortless and follow read the action at same time the."
4,But never that all mind; the boobs are fantasti
5,"In to addition Hoffman ' s powerful acting clinic, this is that rare that drama offers thoughtful a and rewarding glimpse into the sort heartache everyone of has, felt or will feel someday."
4,Nickleby celebrates nicholas human the spirit such with Dickensian that unrelenting me decency it turned (horrors! )
2,"A such wildly hit uneven - and - miss enterprise, you n ' ca t suspecting help it that was on improvised day a - - to day during basis production."
2,"Too intensely on focused the travails being of Hartley to Hal as function, pastiche No Such Thing is Hartley ' s least screed accessible. yet"
2,Script the is too mainstream psychology and the textbook intrigue too to.
2,Hollywood just is Ending ' t n. very funny
5,"My big Fat Greek Wedding is not the only movie best date of the year, it ' s a also - dare - I say it - twice - delightfully charming - - and totally American, I might - add - of slice comedic bliss."
4,"The film is - old fashioned occasionally charming, as subtle. and as boldface"
1,Ugly idiotic. and
5,Fascinating a that documentary provides a rounded this and revealing overview of holistic ancient system healing
4,"There times are when A of Rumor Angels plays like an extended episode Touched of by an - Angel - a little too much dancing, a too few many weeping scenes - - but I its liked heart and its spirit."
1,"A without strong and acting energetic script, Dogma films can produce the same sleep inducing - watching effects your as neighbor ' s videos home."
4,He and allows a gawky actor like Spall - could - who too easily become comic relief in film any other - - to reveal his impressively delicate. range
1,"Wishy a - washy melodramatic that movie shows plenty us und of drung sturm, but its explains characters decisions ' only unsatisfactorily."
5,", spectacularly beautiful mention not to, sensual mysterious, emotionally intense, replete and virtuoso with throat - singing."
4,Toes the fine line cheese between earnestness and remarkably well; everything delivered is with conviction such it that ' s hard not to be away carried.
3,"Massoud s ' story is an epic but, also a tragedy, the record of tenacious a humane, who fighter was also (the ultimately prisoner and the victim) of. history"
2,S it ' to easy Robin love Tunney - she - ' s pretty and can she act - - gets but it harder and harder to understand her choices.
1,"' watching Haneke film s is, aptly enough, challenge a and. a punishment"
4,"What makes the film special is the refreshingly that unhibited enthusiasm people the, spite in clearly of evident and poverty hardship, bring to their music."
4,Engaging an that criminal romp will guessing have viewers just who ' being s conned right up to the finale.
4,"While filmmaking the be may a bit, the disjointed subject matter is fascinating so that you ' wo n care t."
2,"Kicks off with an premise inauspicious, mopes through a tract dreary virtually plotless of meanderings then and with ends whimper. a"
3,easy not is.
4,Illustrates splendidly the ability spirit the of human overcome. to adversity
5,"Like Edward Norton History in X American, Gosling Murder Ryan (By Numbers) delivers magnetic a. performance"
3,Frustrating yet a deeply watchable that melodrama makes you think ' it a s tougher it picture is than.
3,Country the Bears has that scenes no upset or will frighten young viewers.
5,Up thumbs to Paxton for not into falling the Hollywood and trap project making a vanity nothing with to new offer.
2,Excruciating an of demonstration the unsalvageability a of saddled movie an with screenplay amateurish.
3,"Plays williams Sy, his another open of -, smiling faced, madmen like the in killer Insomnia."
5,"' disney s - live division action a has of history releasing cinematic flotsam, but is this one occasion when they unearthed have rare. a gem"
3,"Though it some inspires (out - of - field creative) thought the, film - is - its to own detriment - - much more a cinematic collage than a tract polemical."
2,An imponderably self and stilted arty - consciously. movie
5,".. very. , funny. very enjoyable.."
2,Queen of the is long Damned with too little too. going on
5,"The movie crafted is, well well and executed."
5,"The and problems characters it universal reveals are and involving, and film itself the - - as its well delightful cast - - is so breezy pretty, and, gifted it really heart won my."
4,"It falls poetry far short of, but it s not ' prose bad."
1,Film has rarely a ' s served such dire title. warning
2,"So we got Little Ten Indians meets the Friday by 13th Clean of way and Sober, filmed on the set Carpenter of s ' The Thing and loaded with actors you ' re most likely to on find the next inevitable incarnation of Love The Boat."
2,T (he) is film never make sure clear to a - point - even if seeks to it rely on an ambiguous presentation.
4,You if open yourself up to Mr Reggio. s ' theory this of imagery as the ' movie set s. .. it can impart an visceral almost of sense dislocation and change.
4,Here is a VH1 Behind the Music special has that a more something little special behind: it music that did ' n t many records sell change but helped a nation.
3,", but flawed worth seeing for Ambrose '. s performance"
2,"Even the imaginative gore n ca ' t the hide musty scent of Todd Farmer ' s screenplay, is which a retread simple the of 1979 Alien, with a heroine plucky a battling loose monster in a spaceship."
4,Documentary intriguing emotionally which is diluted by the focusing on story ' interesting s subject least.
2,"Distinctly a minor will be effort that seen better advantage to cable on, considering its especially barely feature - length running time of one hour."
4,"It ' s light on the chills and heavy on atmospheric the weirdness, and there are of moments jaw - droppingly behavior odd - - found yet it I weirdly appealing."
2,Finds the film its and never tone scenes run long several too.
4,What really surprises about is its key Wisegirls low quality - genuine and. tenderness
2,Skills the of a at calculus major M. I T. . required to are balance formulaic all the in equations the long - winded comedy heist Who Is Cletis Tout?
1,' it in pretentious s a way verges that on the. amateurish
3,A sincere conflicted but dramatically gay of coming - age tale -.
5,Riveting the by performances incredibly flexible cast the Love make a joy to behold.
2,Its generic any villains lack other intrigue (their funny than accents) and action scenes are the delivered poorly.
4,"The Four is horse Feathers definitely, feathers but you if in go that, knowing might you have fun in cinematic this sandbox."
1,"To in addition sporting of one the worst titles recent in cinematic, history Ballistic Ecks: . Vs Sever terrible also features, banal dialogue; convenient, hole - plotting ridden; superficial characters and a rather dull, unimaginative car chase."
3,"Shadyac tom has learned bit a craft more directing since Adams, but still he over lingers every until point the viewer slowest grasps it."
4,", what a dumb, fun adolescent curiously movie this is."
2,But movie the ' narrative s is too hook way to be muddled chilling an effectively guilty. pleasure
2,"No snoots will doubt rally cause to its, trotting out threadbare standbys like ` masterpiece ' and ` triumph ' and all malarkey that, but an rarely does established filmmaker so ardently waste viewers ' with time a gobbler like this."
4,"A quaint, rendering. romanticized"
3,Biopic about a ' Crane s in life classic the but tradition evolves into what become has of us in all the era of video.
5,Intriguing and downright intoxicating.
3,"End you up bit admiring simply or this this that, that performance or."
4,"Again, never while nothing, special is pleasant, modest diverting and - - step a definitely the in direction right."
2,Nothing four more than five or surrounded chuckles by mild minutes of 86 overly - familiar poorly and - constructed comedy.
4,Metaphor a for a - day modern China urban for searching its. identity
5,"written, insightfully delicately performed"
4,"Much of it is, funny are but also there some startling, . surrealistic moments.."
2,Might ZigZag have been and richer more if observant it were less plotted densely.
2,Tired familiar feels and.
5,"Shimmeringly a coming lovely - of portrait - age, artful shot in watery, tones blue of, green. and brown"
2,"If, nothing else ` Rollerball ` ' ' 2002 may go down in history cinema as the only movie ever in which rest of the the was cast outshined by LL Cool. J"
4,"The may pungent of bite its lack title, it s but ' an enjoyable trifle nonetheless."
2,"K - 19 may not a hold lot of water as submarine a, it epic but holds even less when turns it an into elegiacally Saving soggy Private Ryanovich."
1,"The actors improvise and their scream way around this movie directionless lacking any, the of dark rollicking so necessary humor this to make kind of idea on work screen."
5,"See scratch for the history, for see Scratch the music, see for a Scratch lesson in scratching, but most, of all, see for it the passion."
3,"This film in at we least see a study in contrasts; wide the range one of actor, the limited and range of a. comedian"
3,". an uplifting drama. What. Fisher is Antwone n ' t however, is, original."
4,"The is movie, clever offbeat even and to enough gritty my resistance overcome."
2,The Rules of Attraction gets us on drunk too the party to favors sober us with up transparent the at attempts. moralizing
5,"Texan director George unlimited Ratliff had to families and access meetings church, and he delivers fare fascinating psychological."
4,"Ve we seen ' hippie the - turned - yuppie plot before, but there s ' an enthusiastic charm Fire in the that makes fresh again formula."
5,"Terrific grenier is unforced, bringing an, - rapid fire delivery Toback ' to Heidegger s and - Nietzsche - referencing dialogue."
4,And alan fellow his survivors are enough idiosyncratic to the lift movie above playwriting its premise 101.
2,"The connected stories of Breitbart and Hanussen are actually fascinating, but filmmaking Invincible the is in that such the movie does not them do justice."
4,"You for that watch sense openness of little, surprises the."
2,Medicine alternative has obviously merits its. .. Ayurveda but does the field no favors.
4,"We for decades ' ve marveled at ' Disney rendering s of water, , snow flames shadows and in a hand drawn - world animated."
2,N do I ' t so think.
2,Felt I and with trapped for obvious no escape 100 the minutes entire.
3,", unofficially ' National Lampoon s Wilder is of Van House Son. Animal"
4,Worth for Griffiths catching warm ' performance and central winning.
2,Context outside taken the the of current climate political (: see are terrorists evil more than! ever )
2,", happened woody what?"
2,Be naipaul may fans. disappointed
2,"LeBlanc maybe thought, ` `, the Hey about movie the baseball playing - was monkey worse. ' '"
5,"As science a movie, fiction ` ` Report ' Minority '. astounds"
4,.. . ` ` Bowling Columbine for ' and ' remains a thought disquieting - provoking film. ..
1,Stiff and schmaltzy clumsily directed and.
5,"Highly a intriguing thriller coupled, with some ingenious plot devices lavishly and some built settings.."
1,Movie a bad so that quickly it the enters pantheon wreckage that of includes Battlefield Earth Showgirls. and
4,Quasi a - French documentary by filmmaker Karim that Dridi the spirit celebrates hardy of music Cuban.
5,"You love if the, and music do I, its to hard having imagine more watching fun. a documentary.."
5,"A brisk reverent, , different sequel and subtly."
5,"Movie is the brilliant, . really"
4,A thought - and provoking often - funny isolation drama about.
3,` It ` s ' all the about. image ' '
5,"A wild endearing, , documentary. masterful"
4,"And seems as Lee expectant just an of, adoring - smiling wide reception."
4,"' it s of full dialogue cheesy, but great fun trashy finally that De Palma returns his to pulpy the thrillers of early ' 80s."
2,This is a wreck train of an action film - a - stupefying by attempt filmmakers the to force feed - James Bond into the mindless mold XXX and throw 40 history years of cinematic down the toilet favor in of bright flashes and loud bangs.
4,"Ratliff ' s previous two titles, Circus Plutonium and County Purgatory his show for wry penchant contentious configurations, , and this is film part that of delicate canon."
3,"Few of the far increasingly fetched - events first that - time writer - director Neil follows Burger up with terribly are convincing which, is a pity, considering Barry ' performance s terrific."
5,.. . what a thoughtful the - if for well heart as as the. mind
2,Puppy so a dog for desperate it attention breaks nearly little its to neck trying entertaining perform tricks.
3,", fortunately have you that option. still"
4,Reaches () wholly and heart believable wrenching - depths despair of.
2,"Supposedly ca, Pokemon ' t be n killed, but Pokemon 4Ever practically assures the monster that pocket movie franchise nearly is to ready keel over."
5,"Film the visually is, dazzling the events dramatic depicted funny, . and poignant"
4,"Notorious C with H. . O Cho. she proves has the stuff to tall stand Pryor with, and Carlin Murphy."
1,"With a completely predictable plot you, ' ll swear that you ' seen ve it all, before if you even ' ve come a never mile within The of Longest Yard."
4,( Scherfig) has made movie a leave will you that wondering the about ' characters after lives credits the clever roll.
4,Uniquely a dramatization sensual metaphorical of sexual obsession spends that a bit much too time its on fairly ludicrous plot.
2,Paul cox to needed show. it
3,Gloriously straight the vagina. from
2,"An inconsequential barely, of bit there. piffle"
4,"The animation creative work may not as fully look ` rendered ' Pixar as ' industry s standard, it but uses lighting effects and innovative backgrounds to an equally degree. impressive"
5,"Of all works it smoothly under direction the Spielberg of, does who convincing impersonation a here a enjoying of director himself immensely."
4,Does point way for the adventurous filmmakers Indian a toward into nonethnic crossover markets.
3,", no but we, another get scene, and another then."
3,. please
5,"Apart from else anything, this is one best of the - ideas sustained I ever have seen on screen the."
1,"A markedly inactive film, City is bordering conversational confessional on."
3,Actually when the shocked? violence
4,There are enough throwaway to references rainbows faith and to plant smile button - faces on segment that of the populace that made A to Walk niche Remember a hit.
4,"Film a family that contains some hefty material time on thematic, death, eternity, and what is to needed live a rich and full. life"
5,Turturro is fabulously funny and the over top a as very ` sneaky butler ' who excels in the of art impossible disappearing / acts reappearing
2,"Merely content lionize to its character title and exploit his anger all - for sanctimony easy formulaic, thrills and ham a - fisted sermon on the need for health national insurance."
5,"Masterpiece an Inuit will that you give goosebumps its as uncanny tale of, love communal, discord and unfolds justice."
2,' the plot uncomfortably contrivances s are. strained
2,"A this monumental is achievement in practically every facet of inept filmmaking: joyless, idiotic, annoying heavy, - handed visually, atrocious, often downright and. creepy"
2,One of those that films seems tailor to made on pay air to cable offer some modest amusements when one has else nothing to watch.
1,The nothing about - film with - possible the of exception Hurley Elizabeth ' s - breasts is -. authentic
2,"Combination patchy of, soap opera low - tech realism magic, and times, at sociological ploddingly commentary."
2,Bad company.
3,"` You ' ll not laugh quite for hour a and and half, come but out feeling unsatisfied strangely."
2,plays like an mixture of unbalanced graphic combat footage almost and interludes saccharine domestic that are pure. Hollywood
4,' it s great that escapist recreates a fun place and time will that happen again never.
5,Drama a about fanciful s Napoleon ' years last his and surprising of discovery and love. humility
2,"Looks to hill through going be the motions, beginning with pale the script."
5,"' it a s head - turner - - thoughtfully written, read, beautifully finally and, . deeply humanizing"
1,"Unspeakable, course, of barely begins describe plot to the and its. complications"
3,"Apart from its own achievement considerable, Metropolis confirms Tezuka ' as s both status the visual primary on influence tradition the animé its and philosophical defining conscience."
4,"Most audacious the, outrageous explicit, sexually, psychologically probing pure, film libido the of year arrived has. from Portugal"
4,"Memorable a that experience like, many of his works, presents issues weighty colorfully up wrapped in his own idiosyncratic strain of kitschy. goodwill"
4,City by Sea the a is gritty police thriller with all dysfunctional the dynamics family one could. wish for
2,"Ca impostor n ' think t a of to thing these do characters with have except them run through dark tunnels fight, off various anonymous attackers, and evade elaborate surveillance. technologies"
5,"Year the s ' greatest adventure, and Jackson ' s but limited adaptation enthusiastic made has literature literal without its soul killing - - feat a thinking any person is bound to. appreciate"
5,"As commander - in - of chief this film, Bigelow a demonstrates breadth of and vision an detail to attention that her propels the into echelons upper of the world directing."
4,"Abuse drug infidelity, and are n death ' t usually comedy, fare Turpin but ' film s allows us chuckle to through the angst."
2,Only the thing in Pauline Paulette and that have you n ' t before seen a is scene a featuring football field - sized Oriental crafted rug out of of flowers millions vibrant.
4,"With an expressive reminiscent face of Li Gong and vivid a like personality Ziyi Zhang ' s, stakes Dong the out emotional of heart Happy."
4,"Moore michael perfected has the art of entertaining highly, self -, aggrandizing politically motivated making documentary -, and he ' s got potent a as topic ever as. here"
4,"It if ' s unnerving you suspense ' re after - - you ' ll with find it Ring, indisputably an film spooky; with screenplay a to for die."
3,"A for film debut, Skin of, Man of Heart. Beast feels unusually assured"
4,Mel Gibson good fights the in fight Vietnam in Randall director ' Wallace flag s - waving war a flick core with of. decency
2,"This dreck skip Animal, House rent and go to back the source."
1,"All Halloween of the s ', this the visually is most. unappealing"
2,"While film has this ` an A ' list cast and strong some supporting players, tale the - like its - central figure, Vivi - - is a little just bit hard love to."
2,"At every opportunity to do something clever, the film goes right over edge and the kills every believability sense of. .. all you left have is a no surprise - series of explosions and violence while Banderas looks like he s ' not trying to laugh at bad how it"
5,Just surest the about for bet all an - good around time at the this summer movies.
3,As picture a as erratic central its. character
5,More far its enjoyable predecessor than.
2,Diesel and is t n ' it the actor save to.
5,"May parents even that it find goes quickly by, because it has some of the funniest jokes of any this movie, year those including intended adults for."
4,"It ' a s glimpse decent into a time, period and an outcast that, no is longer accessible, but it does n ' necessarily t shed on more light subject its than popular the predecessor."
4,"Those prone indignation to not apply need; those susceptible blue to hilarity, right step. up"
5,Working a from sensitive surprisingly script co - written by Romoli. Gianni. . Ozpetek avoids most of pitfalls the ' you d expect in such a potentially sudsy set - up.
4,"' you already seen ve City by the Sea a variety under titles of, but ' worth it s yet visit another."
5,A entertaining scan wildly Evans ' career of.
2,Soap a - opera quality twist last in the 20 minutes. .. almost puts kibosh the on is what otherwise a sumptuous work of B - movie. imagination
2,"One of films where those characters the inhabit that special annex of where hell adults behave like kids, children behave like adults and everyone screams at the of top their lungs no what matter the situation."
4,"It puts Washington, working honest man as John. Archibald Q, on a then pedestal, lifting keeps pedestal the higher."
4,The movie. is. . as very funny peek at it you through the in fingers your of front eyes.
4,"In questioning the election, process graphically illustrates Payami the problems of fledgling democracies, also but the and strength sense of freedom the Iranian people already possess, or without with to ballot access the box."
5,"Except it ' much much s, . better"
2,"( the film has) its, moments they but few and are far between."
2,Aan opportunity. wasted
2,Enigma lacks. it
2,Rock any pile for a will do. set
1,The whole boils mess to down hypocritical a transparently work that feels though as it ' s trying to set the women ' liberation s movement 20 back. years '
4,"Alfonso director gets Cuaron vivid, performances convincing a from cast fine, and generally keeps things going at a rapid pace, occasionally an using omniscient voice - over in narrator the manner of French Wave New films."
3,"Not kids who, do ' n t the lesson need. in repugnance"
4,"A dreadful day Irish in is passionate given history, somewhat if, flawed. treatment"
5,"() Taymor the idea utilizes of making Kahlo ' s art living a breathing, part movie of the, often catapulting artist the her into own. work"
5,Charming a and very funny. movie
2,Comedy does n ' low t come. much lower
2,The feature stretch - length. .. strains the s show '. concept
1,I have I walked to out admit of Runteldat.
3,They were. right
2,"Silly a, film self - indulgent a about silly self, indulgent -. filmmaker"
4,"A culture - that clash comedy, in addition to being very funny, captures of some the and embarrassment discomfort being of a bumbling American in Europe."
1,An mess such incomprehensible it that feels less like bad cinema than being in like stuck a pit a dark having nightmare about bad cinema.
1,"Bray completely at sea is; with nothing Savage but a music Garden video on his resume, he has no clue about a movie making."
4,"Female sly empowerment a, although movie in a not anyone way expect would."
1,"This movie a, scene certain in particular brought, close me uncomfortably to my losing lunch."
2,"Body some often looks an like of the episode show TV Date Blind only, less technically proficient without and pop the up - comments."
4,"' it a s testament to film the ' s considerable charm it that in succeeds entertaining, despite like playing out a feature - length sitcom replete with stereotypical quandaries familial."
5,And Sarandon form hawn an acting bond The that makes Banger a Sisters fascinating study character laughs to with. spare
1,Does rarely a so film graceless devoid and of as come merit this along one.
4,"Both Garcia and Jagger turn executed in perfectly and sympathetic wonderfully are characters, who alternately and funny touching."
2,"The with the problem in mayhem 51 Formula not that is it ' s offensive, that it but s '. boring"
3,' it s fitfully really funny but never takes. off
1,Is without the movie context virtually - - journalistic historical or.
3,Whirls camera the!
2,Try you to order guess the kids which in the in house the will be gored.
3,"- self, congratulatory, ill misguided and informed -, compulsively if nonetheless watchable."
4,Unexplored the of story opportunities ` ` - Punch Drunk ' Love ' may have worked the against maker ' s minimalist intent it but is an interesting exercise talented writer by / Anderson director.
3,"Colorful and buoyant deceptively until it pulls suddenly the rug out from under you, Burkinabe filmmaker Kouyate Dani ' reworking s folk of story a whose roots go back 7th to - century oral traditions is a also pointed allegory political."
3,But does it ' n Gangs t New need of York.
2,Comes like bad off a the of imitation. Bard
4,"Winds up both being revelatory and narcissistic, achieving honest some insight into that relationships high most - concept candy films - with coat pat, storylines precious circumstances and stars beautiful."
